"govTrack_id","full_name","lastName","middleName","firstName","chamber","party","partyName","state","govTrack_desc","govTrack_ideology","govTrack_leadership","propublica_url","proPub_sponsoredBills","proPub_cosponsoredBills","proPub_votesAgainstParty","proPub_missedVotes","twitter_url","user_id","name","screen_name","location","description","url","verified","statuses_count","followers_count","friends_count","favourites_count","listed_count","account_created_at","account_lang","profile_url","profile_expanded_url","profile_image_url","profile_banner_url","profile_background_url"
400326,"David E. Price","Price [NC4]","E.","David","House","D"," Democrat","N.C."," rank-and-file Democrat",0.323375245957,0.330417545477,"https://projects.propublica.org/represent/members/P000523-david-e-price",12,187,"4.5%","1.1%","https://twitter.com/RepDavidEPrice","x155669457","David E. Price","RepDavidEPrice","","I am proud to represent NC's 4th Congressional District, which includes Orange and parts of Wake and Durham Counties.","https://t.co/Ie8fVlfmac",TRUE,3316,21763,2453,301,787,"2010-06-14 19:44:06","en","https://t.co/Ie8fVlfmac","http://price.house.gov/","http://pbs.twimg.com/profile_images/960964886770671616/G71WsaGm_normal.jpg","https://pbs.twimg.com/profile_banners/155669457/1401460617","http://pbs.twimg.com/profile_background_images/424345580/twitter.jpg"
412331,"Mike Quigley","Quigley","","Mike","House","D"," Democrat","Ill."," rank-and-file Democrat",0.274135977386,0.472849470866,"https://projects.propublica.org/represent/members/Q000023-mike-quigley",17,322,"4.6%","4.2%","https://twitter.com/RepMikeQuigley","x56864092","Mike Quigley","RepMikeQuigley","Chicago, IL; Washington, DC","#IL05 Congressman, House Appropriator, member of Intel Committee, amateur hockey player & hopeful Cubs fan http://t.co/zL9fkzy188  http://t.co/FMe57EKfsC","http://t.co/wINsdAOzI8",TRUE,9906,35567,2194,255,1516,"2009-07-15 00:10:43","en","http://t.co/wINsdAOzI8","http://www.quigley.house.gov","http://pbs.twimg.com/profile_images/722431331184066565/LCCfS3fM_normal.jpg","https://pbs.twimg.com/profile_banners/56864092/1453393415","http://pbs.twimg.com/profile_background_images/23313310/capitol_dome_2.jpg"
412664,"Amata Coleman Radewagen","Amata","Coleman","Aumua","House","R"," Republican","American Samoa"," centrist Republican follower ",0.557464763631,0.0289111501438,"https://projects.propublica.org/represent/members/R000600-amata-coleman-radewagen",10,144,"","","https://twitter.com/RepAmata","x3026622545","Rep. Aumua Amata🇦🇸","RepAmata","Washington, D.C.","Congresswoman proudly representing American Samoa. Serving on the @NatResources, @HouseVetAffairs, and @HouseSmallBiz","https://t.co/L7B6x0yzTS",TRUE,323,1690,181,161,138,"2015-02-09 16:00:36","en","https://t.co/L7B6x0yzTS","http://radewagen.house.gov","http://pbs.twimg.com/profile_images/564816554185859073/f1VAN3h3_normal.jpeg","https://pbs.twimg.com/profile_banners/3026622545/1423503404","http://abs.twimg.com/images/themes/theme1/bg.png"
412708,"Jamie Raskin","Raskin","","Jamie","House","D"," Democrat","Md."," moderate Democratic follower",0.277036798404,0.232883834344,"https://projects.propublica.org/represent/members/R000606-jamie-raskin",7,584,"5.2%","0.9%","https://twitter.com/repraskin","x806906355214852096","Rep. Jamie Raskin","RepRaskin","Maryland's 8th District","Proudly serving MD's 8th District. Senior Whip, Judiciary Vice Ranking Member. https://t.co/EkyEyszJWc","https://t.co/bo0IGrClrq",TRUE,3656,23818,4420,5818,461,"2016-12-08 17:00:41","en","https://t.co/bo0IGrClrq","https://raskin.house.gov/contact/newsletter","http://pbs.twimg.com/profile_images/886923881864466432/ahzjofKU_normal.jpg","https://pbs.twimg.com/profile_banners/806906355214852096/1514907893","http://abs.twimg.com/images/themes/theme1/bg.png"
412653,"John Ratcliffe","Ratcliffe","","John","House","R"," Republican","Texas"," rank-and-file Republican",0.790139686555,0.609101570496,"https://projects.propublica.org/represent/members/R000601-john-ratcliffe",11,150,"5.8%","1.3%","https://twitter.com/RepRatcliffe","x2847221717","John Ratcliffe","RepRatcliffe","Heath, TX","U.S. Congressman for Texas' 4th District. @HouseHomeland Cybersecurity Chairman. Member of @HouseJudiciary & House Ethics. Former prosecutor. RTs ≠ endorsements","https://t.co/RaXZihMiQs",TRUE,1988,18272,617,686,438,"2014-10-27 20:20:35","en","https://t.co/RaXZihMiQs","http://ratcliffe.house.gov","http://pbs.twimg.com/profile_images/732578052299993088/rXFIFLce_normal.jpg","https://pbs.twimg.com/profile_banners/2847221717/1464979530","http://abs.twimg.com/images/themes/theme15/bg.png"
412393,"Tom Reed","Reed","","Tom","House","R"," Republican","N.Y."," moderate Republican leader",0.693005006472,0.874742663845,"https://projects.propublica.org/represent/members/R000585-tom-reed",18,118,"10.0%","1.4%","https://twitter.com/RepTomReed","x252819323","Tom Reed","RepTomReed","","Tom Reed represents New York's 23rd Congressional District","http://t.co/IqT9uqukZl",TRUE,2426,14818,567,671,802,"2011-02-16 00:03:43","en","http://t.co/IqT9uqukZl","http://Reed.house.gov","http://pbs.twimg.com/profile_images/962034100465934338/kSjY48pO_normal.jpg","https://pbs.twimg.com/profile_banners/252819323/1512138973","http://abs.twimg.com/images/themes/theme6/bg.gif"
400660,"Dave Reichert","Reichert","","Dave","House","R"," Republican","Wash."," centrist Republican leader",0.625507081647,0.874391779076,"https://projects.propublica.org/represent/members/R000578-dave-reichert",19,106,"10.3%","3.3%","https://twitter.com/DaveReichert","x16102244","Dave Reichert","davereichert","Auburn, Washington","Representative of the Eighth Congressional District in Washington State","http://t.co/xGxisoccFO",TRUE,3274,20100,3016,361,1165,"2008-09-02 20:12:26","en","http://t.co/xGxisoccFO","http://reichert.house.gov","http://pbs.twimg.com/profile_images/75071220/Reichert_013_normal.jpg","https://pbs.twimg.com/profile_banners/16102244/1354903867","http://abs.twimg.com/images/themes/theme13/bg.gif"
412462,"Jim Renacci","Renacci","","Jim","House","R"," Republican","Ohio"," moderate Republican leader",0.813516775582,0.835519562766,"https://projects.propublica.org/represent/members/R000586-jim-renacci",17,187,"7.1%","13.1%","https://twitter.com/RepJimRenacci","x236916916","Rep. Jim Renacci","RepJimRenacci","","Congressman, 16th District of Ohio","https://t.co/zz7DcvKeBg",TRUE,3886,27532,814,387,857,"2011-01-11 17:20:35","en","https://t.co/zz7DcvKeBg","http://renacci.house.gov","http://pbs.twimg.com/profile_images/841926275434479616/p5pLdcAv_normal.jpg","https://pbs.twimg.com/profile_banners/236916916/1510608599","http://pbs.twimg.com/profile_background_images/453288068552736769/qo4juges.jpeg"
412647,"Kathleen Rice","Rice [NY4]","","Kathleen","House","D"," Democrat","N.Y."," moderate Democratic follower",0.3716417992,0.193622578084,"https://projects.propublica.org/represent/members/R000602-kathleen-rice",9,290,"7.6%","1.6%","https://twitter.com/RepKathleenRice","x2970462034","Kathleen Rice","RepKathleenRice","Long Island, NY","U.S. Representative for #NY04 (Long Island). Former Nassau County DA. Tweets from Kathleen are signed -kr","http://t.co/XBMpgvbVZ1",TRUE,2231,25736,1047,0,538,"2015-01-09 21:18:27","en","http://t.co/XBMpgvbVZ1","http://kathleenrice.house.gov","http://pbs.twimg.com/profile_images/755805100094984192/dxloSyzZ_normal.jpg","https://pbs.twimg.com/profile_banners/2970462034/1453232802","http://abs.twimg.com/images/themes/theme1/bg.png"
412572,"Tom Rice","Rice [SC7]","","Tom","House","R"," Republican","S.C."," rank-and-file Republican",0.775068562598,0.551306033886,"https://projects.propublica.org/represent/members/R000597-tom-rice",7,89,"5.4%","1.4%","https://twitter.com/RepTomRice","x1058345042","Congressman Tom Rice","RepTomRice","","Former CPA and tax lawyer. Proudly representing South Carolina's 7th Congressional District. Find me on FB at https://t.co/1YXogZ4l3N.","http://t.co/S6o0ATa6",TRUE,1114,13869,404,13,524,"2013-01-03 17:35:05","en","http://t.co/S6o0ATa6","http://rice.house.gov","http://pbs.twimg.com/profile_images/3087214605/bd94115eb4cbc13f474eea2d678e6372_normal.jpeg","https://pbs.twimg.com/profile_banners/1058345042/1357751553","http://pbs.twimg.com/profile_background_images/754694266/0a19ec4f5923103d9592a0759ce80062.jpeg"
412432,"Cedric Richmond","Richmond","","Cedric","House","D"," Democrat","La."," rank-and-file Democrat",0.336443955143,0.458978089825,"https://projects.propublica.org/represent/members/R000588-cedric-richmond",10,217,"7.4%","9.3%","https://twitter.com/RepRichmond","x267854863","Rep Cedric Richmond","RepRichmond","","Representing the 2nd Congressional District of Louisiana and the Who Dat Nation.

@OfficialCBC Chairman","http://t.co/SUcIB89W63",TRUE,2249,24876,865,269,799,"2011-03-17 17:30:45","en","http://t.co/SUcIB89W63","http://richmond.house.gov","http://pbs.twimg.com/profile_images/839888450597834752/5-yqcIpy_normal.jpg","https://pbs.twimg.com/profile_banners/267854863/1467299086","http://pbs.twimg.com/profile_background_images/674891845/91d35ac118b9a00e9972453684caeb4b.jpeg"
412394,"Martha Roby","Roby","","Martha","House","R"," Republican","Ala."," rank-and-file Republican",0.764887640491,0.591136015771,"https://projects.propublica.org/represent/members/R000591-martha-roby",4,80,"2.8%","0.3%","https://twitter.com/RepMarthaRoby","x224294785","Rep. Martha Roby","RepMarthaRoby","","Congressional Twitter account for U.S. Representative Martha Roby (R-AL)","http://t.co/z149AJXIkR",TRUE,7544,28689,2206,416,1083,"2010-12-08 16:56:29","en","http://t.co/z149AJXIkR","http://roby.house.gov/","http://pbs.twimg.com/profile_images/479774391933214721/ZlZZ6h2__normal.jpeg","https://pbs.twimg.com/profile_banners/224294785/1403222188","http://pbs.twimg.com/profile_background_images/194760300/background_for_twitter.png"
412689,"Lisa Blunt Rochester","Blunt Rochester","","Lisa","House","D"," Democrat","Del."," moderate Democratic follower",0.392266103833,0.0182350522512,"https://projects.propublica.org/represent/members/B001303-lisa-blunt-rochester",5,218,"4.5%","1.6%","https://twitter.com/RepBRochester","x817050219007328258","Rep. Blunt Rochester","RepBRochester","Delaware, USA - Washington, DC","Official Twitter page for U.S. Representative Lisa Blunt Rochester (D-DE). Tweets from Rep. Blunt Rochester signed -LBR.","https://t.co/Fe3XCG51wO",TRUE,362,4403,302,180,191,"2017-01-05 16:48:47","en","https://t.co/Fe3XCG51wO","http://bluntrochester.house.gov/","http://pbs.twimg.com/profile_images/912673706601672705/Ttjyw2Uv_normal.jpg","https://pbs.twimg.com/profile_banners/817050219007328258/1483635132",NA
400659,"Cathy McMorris Rodgers","McMorris Rodgers","","Cathy","House","R"," Republican","Wash."," moderate Republican leader",0.713304357439,0.837910531828,"https://projects.propublica.org/represent/members/M001159-cathy-mcmorris-rodgers",19,111,"2.3%","0.1%","https://twitter.com/CathyMcMorris","x17976923","CathyMcMorrisRodgers","cathymcmorris","Spokane, WA & Washington, DC","Proudly serving Washington's beautiful 5th District in Congress. Chair of @HouseGOP. Mom of three.","https://t.co/VmKvrs9Ni1",TRUE,8628,43922,5169,1133,1901,"2008-12-08 23:17:15","en","https://t.co/VmKvrs9Ni1","http://mcmorris.house.gov","http://pbs.twimg.com/profile_images/741337467714953217/5t14nEYg_normal.jpg","https://pbs.twimg.com/profile_banners/17976923/1512745983","http://pbs.twimg.com/profile_background_images/758531013/1c9f0bf291c6f93ddba21fe4a608bb39.jpeg"
412310,"Phil Roe","Roe","","Phil","House","R"," Republican","Tenn."," conservative Republican leader",0.969988225803,0.94080521301,"https://projects.propublica.org/represent/members/R000582-phil-roe",26,240,"3.2%","0.6%","https://twitter.com/DrPhilRoe","x52503751","Dr. Phil Roe","DrPhilRoe","East Tennessee","Official Account of Rep. Phil Roe, MD, serving Tennessee's First Congressional District. @HouseVetAffairs Chair. Member @EdWorkforce & co-chair of @gopdoccaucus","http://t.co/eWYX8wFvy7",TRUE,2810,15562,279,167,932,"2009-06-30 20:07:34","en","http://t.co/eWYX8wFvy7","http://www.roe.house.gov","http://pbs.twimg.com/profile_images/532903557498810368/vc6FFA05_normal.jpeg",NA,"http://pbs.twimg.com/profile_background_images/45102523/flag3.JPG"
400341,"Mike D. Rogers","Rogers [AL3]","D.","Mike","House","R"," Republican","Ala."," moderate Republican follower",0.793285673749,0.258738666562,"https://projects.propublica.org/represent/members/R000575-mike-d-rogers",7,92,"6.4%","1.9%","https://twitter.com/RepMikeRogersAL","x33977070","Mike Rogers","RepMikeRogersAL","Washington, D.C./Anniston, AL","I am proud to represent Alabama's Third Congressional District.","http://t.co/xtRIwQK2MV",TRUE,3565,21475,2937,26,1167,"2009-04-21 17:43:28","en","http://t.co/xtRIwQK2MV","http://mikerogers.house.gov","http://pbs.twimg.com/profile_images/807319848506261504/VIggyuuB_normal.jpg","https://pbs.twimg.com/profile_banners/33977070/1384295882","http://abs.twimg.com/images/themes/theme14/bg.gif"
400340,"Harold Rogers","Rogers [KY5]","","Harold","House","R"," Republican","Ky."," moderate Republican follower",0.666588294063,0.241623066849,"https://projects.propublica.org/represent/members/R000395-harold-rogers",3,68,"3.7%","1.9%","https://twitter.com/RepHalRogers","x550401754","Hal Rogers","RepHalRogers","Somerset, KY","Representing the people of Southern and Eastern Kentucky and serving as Chairman of the U.S. House Appropriations Subcommittee on State and Foreign Operations","https://t.co/MNkQuDdocD",TRUE,3404,13674,718,1010,624,"2012-04-10 19:59:22","en","https://t.co/MNkQuDdocD","http://halrogers.house.gov/","http://pbs.twimg.com/profile_images/2087954082/Hal_twitter_pic_normal.jpg","https://pbs.twimg.com/profile_banners/550401754/1478819972","http://abs.twimg.com/images/themes/theme1/bg.png"
400343,"Dana Rohrabacher","Rohrabacher","","Dana","House","R"," Republican","Calif."," rank-and-file Republican",0.696464488516,0.482402478958,"https://projects.propublica.org/represent/members/R000409-dana-rohrabacher",8,107,"6.5%","8.7%","https://twitter.com/DanaRohrabacher","x19139963","Dana Rohrabacher","DanaRohrabacher","Huntington Beach, CA","U.S. Congressman representing CA-48.  Former speechwriter for President Reagan. Surfer and father of 8 year old triplets.","http://t.co/JSLCMvUXo1",TRUE,13009,36844,362,87,1523,"2009-01-18 08:35:01","en","http://t.co/JSLCMvUXo1","http://www.facebook.com/#!/pages/Dana-Rohrabacher/78476240421","http://pbs.twimg.com/profile_images/796471402/dana_hs1sm_normal.jpg",NA,"http://pbs.twimg.com/profile_background_images/35242395/danastwitterskin.jpg"
412426,"Todd Rokita","Rokita","","Todd","House","R"," Republican","Ind."," conservative Republican",0.953431575797,0.663840778079,"https://projects.propublica.org/represent/members/R000592-todd-rokita",14,260,"6.3%","1.0%","https://twitter.com/ToddRokita","x17544524","Rep. Todd Rokita","ToddRokita","Indiana","Todd Rokita, U.S. Representative of the 4th District of Indiana. Chairman of Subcommittee on Early Childhood, Elementary, and Secondary Education.","http://t.co/AihDW6GPeY",TRUE,5826,21441,3414,117,959,"2008-11-21 20:10:51","en","http://t.co/AihDW6GPeY","http://rokita.house.gov","http://pbs.twimg.com/profile_images/1377867350/Twitter_Profile_Pic_normal.jpg","https://pbs.twimg.com/profile_banners/17544524/1517354178","http://pbs.twimg.com/profile_background_images/742775248/21ebda7a94c565779998e28d403d9865.jpeg"
412699,"Francis Rooney","Rooney [FL19]","","Francis","House","R"," Republican","Fla."," centrist Republican follower ",0.645360856813,0.193566607257,"https://projects.propublica.org/represent/members/R000607-francis-rooney",9,143,"1.8%","9.6%","https://twitter.com/RepRooney","x816111677917851649","Francis Rooney","RepRooney","SWFL","Honored to serve the citizens of Florida's 19th Congressional District. Official Government account.",NA,TRUE,704,3742,328,247,205,"2017-01-03 02:39:21","en",NA,NA,"http://pbs.twimg.com/profile_images/865221777693134851/treodBIl_normal.jpg","https://pbs.twimg.com/profile_banners/816111677917851649/1495747447",NA
412311,"Tom Rooney","Rooney [FL17]","","Tom","House","R"," Republican","Fla."," rank-and-file Republican",0.757452087021,0.385263031767,"https://projects.propublica.org/represent/members/R000583-tom-rooney",8,150,"4.2%","9.1%","https://twitter.com/TomRooney","x23970171","Tom Rooney","TomRooney","Florida","Proudly represent Florida's 17th District in the U.S. House of Representatives. Husband & father of 3 sons. RT ≠ endorsement.","http://t.co/pmjvTCiKv1",TRUE,2825,21139,3878,43,1105,"2009-03-12 15:44:41","en","http://t.co/pmjvTCiKv1","http://www.rooney.house.gov","http://pbs.twimg.com/profile_images/1367529690/Tom_for_twitter_normal.JPG","https://pbs.twimg.com/profile_banners/23970171/1371741649","http://pbs.twimg.com/profile_background_images/378800000003027006/18fd2fa5270db9dce51bcca5e94ab192.jpeg"
400344,"Ileana Ros-Lehtinen","Ros-Lehtinen","","Ileana","House","R"," Republican","Fla."," centrist Republican leader",0.554609014746,0.937268836943,"https://projects.propublica.org/represent/members/R000435-ileana-ros-lehtinen",19,190,"14.5%","14.4%","https://twitter.com/RosLehtinen","x14275291","Ileana Ros-Lehtinen","RosLehtinen","Miami, Florida","Blessed to rep beautiful South Florida and the wonderful folks who live here!","https://t.co/4TcYrpc886",TRUE,27850,115953,2784,1,2269,"2008-04-01 14:59:30","en","https://t.co/4TcYrpc886","http://ros-lehtinen.house.gov","http://pbs.twimg.com/profile_images/831516229890371584/MkmSU3JM_normal.jpg","https://pbs.twimg.com/profile_banners/14275291/1487083876","http://abs.twimg.com/images/themes/theme6/bg.gif"
412715,"Jacky Rosen","Rosen","","Jacky","House","D"," Democrat","Nev."," centrist Democratic follower",0.434374366002,0.202854349218,"https://projects.propublica.org/represent/members/R000608-jacky-rosen",10,309,"10.8%","2.9%","https://twitter.com/RepJackyRosen","x818554054309715969","Rep. Jacky Rosen","RepJackyRosen","Las Vegas, NV","Congresswoman representing Nevada's 3rd District. #ProblemSolver. Computer programmer. Former synagogue president. #NV03","https://t.co/OJw9FByyox",TRUE,1676,6165,180,140,198,"2017-01-09 20:24:29","en","https://t.co/OJw9FByyox","http://rosen.house.gov","http://pbs.twimg.com/profile_images/837772241077170177/VOpyOjAj_normal.jpg","https://pbs.twimg.com/profile_banners/818554054309715969/1484198855",NA
412202,"Peter Roskam","Roskam","","Peter","House","R"," Republican","Ill."," moderate Republican leader",0.753687537404,0.943138548865,"https://projects.propublica.org/represent/members/R000580-peter-roskam",12,144,"6.8%","3.4%","https://twitter.com/PeterRoskam","x20015903","Peter Roskam","PeterRoskam","Wheaton, IL","Husband, father, and U.S. Representative for the 6th District of Illinois. I serve as @WaysandMeansGOP Health Subcommittee Chairman in the 115th Congress.","https://t.co/unPLMvjnQW",TRUE,6911,26530,4543,619,1472,"2009-02-04 00:11:56","en","https://t.co/unPLMvjnQW","http://Roskam.House.Gov","http://pbs.twimg.com/profile_images/819282338651766784/5VWiVBcS_normal.jpg","https://pbs.twimg.com/profile_banners/20015903/1491251027","http://pbs.twimg.com/profile_background_images/96867366/roskam-twitter-2.jpg"
412411,"Dennis Ross","Ross","","Dennis","House","R"," Republican","Fla."," rank-and-file Republican",0.840711954241,0.645810669984,"https://projects.propublica.org/represent/members/R000593-dennis-ross",18,163,"1.4%","12.2%","https://twitter.com/RepDennisRoss","x33655490","Dennis Ross","RepDennisRoss","Central Florida and Tampa Bay","Husband, Father, and Conservative Republican Congressman serving Florida's 15th Congressional District. https://t.co/IXwSnVOJw5","https://t.co/1myTWbCAnr",TRUE,12988,17250,1686,54,945,"2009-04-20 20:43:13","en","https://t.co/1myTWbCAnr","http://DennisRoss.house.gov","http://pbs.twimg.com/profile_images/565293274286391296/nj0JwWgR_normal.jpeg","https://pbs.twimg.com/profile_banners/33655490/1396447995","http://pbs.twimg.com/profile_background_images/790052657/d2a55375f1ac6b5185d2eb06e1915bb0.jpeg"
412570,"Keith Rothfus","Rothfus","","Keith","House","R"," Republican","Pa."," rank-and-file Republican",0.841834160116,0.543646866929,"https://projects.propublica.org/represent/members/R000598-keith-rothfus",13,157,"3.6%","0.5%","https://twitter.com/KeithRothfus","x1155212191","Keith Rothfus","KeithRothfus","","Thank you for visiting my official Twitter account. I proudly represent and serve Pennsylvania's Twelfth Congressional District.","http://t.co/tKLzNwuY39",TRUE,4093,10098,490,141,479,"2013-02-06 21:51:36","en","http://t.co/tKLzNwuY39","http://rothfus.house.gov","http://pbs.twimg.com/profile_images/3221030680/c328312ca7476a259edd6414e435fedc_normal.jpeg","https://pbs.twimg.com/profile_banners/1155212191/1426869151","http://abs.twimg.com/images/themes/theme1/bg.png"
412641,"David Rouzer","Rouzer","","David","House","R"," Republican","N.C."," conservative Republican",0.884452602688,0.355514285106,"https://projects.propublica.org/represent/members/R000603-david-rouzer",7,197,"6.0%","1.3%","https://twitter.com/RepDavidRouzer","x834069080","David Rouzer","RepDavidRouzer","","Congressman from North Carolina's 7th Congressional district",NA,TRUE,594,5775,392,258,301,"2012-09-19 20:23:15","en",NA,NA,"http://pbs.twimg.com/profile_images/656534508582256640/03U-6nNz_normal.jpg","https://pbs.twimg.com/profile_banners/834069080/1420561196","http://abs.twimg.com/images/themes/theme1/bg.png"
400347,"Lucille Roybal-Allard","Roybal-Allard","","Lucille","House","D"," Democrat","Calif."," progressive Democratic leader",0.236575496678,0.606041952107,"https://projects.propublica.org/represent/members/R000486-lucille-roybal-allard",9,303,"4.3%","3.3%","https://twitter.com/RepRoybalAllard","x479872233","Rep. Lucille Roybal-Allard","RepRoybalAllard","","Proudly representing California’s 40th Congressional District. Follow me at https://t.co/KjVfmF9CaM & https://t.co/Urj0zPAr8d.","https://t.co/LOEn760f8d",TRUE,4025,20395,2197,22,713,"2012-01-31 21:30:43","en","https://t.co/LOEn760f8d","http://roybal-allard.house.gov","http://pbs.twimg.com/profile_images/646679472578498561/DqbuKI-9_normal.png","https://pbs.twimg.com/profile_banners/479872233/1517511109","http://abs.twimg.com/images/themes/theme1/bg.png"
400348,"Edward Royce","Royce","","Edward","House","R"," Republican","Calif."," centrist Republican leader",0.657824355615,0.987415983524,"https://projects.propublica.org/represent/members/R000487-edward-royce",23,170,"2.9%","0.6%","https://twitter.com/RepEdRoyce","x246769138","Ed Royce","RepEdRoyce","Fullerton, CA & Washington, DC","Proudly serving California's 39th Congressional District (#CA39). Chairman of the @HouseForeign Affairs Committee.","https://t.co/F2Oz9xCZjY",TRUE,4114,27382,1062,209,1173,"2011-02-03 12:40:15","en","https://t.co/F2Oz9xCZjY","http://www.royce.house.gov","http://pbs.twimg.com/profile_images/1238558926/EdwardRoyce-colorheadshot1_normal.jpg","https://pbs.twimg.com/profile_banners/246769138/1473798355","http://pbs.twimg.com/profile_background_images/467045683766116352/AeQkWfXL.jpeg"
412519,"Raul Ruiz","Ruiz","","Raul","House","D"," Democrat","Calif."," rank-and-file Democrat",0.393420813683,0.423343808843,"https://projects.propublica.org/represent/members/R000599-raul-ruiz",25,191,"9.4%","0.6%","https://twitter.com/CongressmanRuiz","x1089859058","Raul Ruiz","CongressmanRuiz","","Emergency room doctor and public servant. Proudly serving California's 36th Congressional District.","http://t.co/sgTdElO4",TRUE,930,17798,3,6,586,"2013-01-14 18:58:43","en","http://t.co/sgTdElO4","http://www.ruiz.house.gov","http://pbs.twimg.com/profile_images/3109371960/abcc78e171a1bc5232a05b221ac6d6a3_normal.jpeg","https://pbs.twimg.com/profile_banners/1089859058/1486433030","http://abs.twimg.com/images/themes/theme1/bg.png"
400349,"C.A. Dutch Ruppersberger","Ruppersberger","Dutch","C.A.","House","D"," Democrat","Md."," centrist Democratic follower",0.453424308715,0.11628100451,"https://projects.propublica.org/represent/members/R000576-ca-dutch-ruppersberger",5,218,"8.1%","1.5%","https://twitter.com/Call_Me_Dutch","x305620929","Dutch Ruppersberger","Call_Me_Dutch","Washington, DC","U.S. Congressman serving Maryland's 2nd District. Member of House Appropriations Committee. Loves all things Baltimore esp. the Ravens, Orioles and crabs.","http://t.co/uAblmVkUWN",TRUE,2858,13454,1900,471,673,"2011-05-26 14:39:08","en","http://t.co/uAblmVkUWN","http://dutch.house.gov","http://pbs.twimg.com/profile_images/466663718932074497/Hzr9q14A_normal.jpeg","https://pbs.twimg.com/profile_banners/305620929/1513264016","http://pbs.twimg.com/profile_background_images/631116586854690817/7GUhbJP6.png"
400350,"Bobby L. Rush","Rush","L.","Bobby","House","D"," Democrat","Ill."," moderate Democratic follower",0.240102746008,0.224038001761,"https://projects.propublica.org/represent/members/R000515-bobby-l-rush",19,413,"5.9%","25.1%","https://twitter.com/RepBobbyRush","x305216911","Bobby L. Rush","RepBobbyRush","D.C./Chicago & SW Suburbs","The official twitter account of Rep. Bobby L. Rush.  For official policy please see http://t.co/biKpeeMhCz.  RT does NOT constitute an endorsement.","http://t.co/fZruAAdEJY",TRUE,1255,14036,570,54,781,"2011-05-25 20:59:25","en","http://t.co/fZruAAdEJY","http://rush.house.gov","http://pbs.twimg.com/profile_images/822121977620074496/O9mQiOtN_normal.jpg","https://pbs.twimg.com/profile_banners/305216911/1518124449","http://abs.twimg.com/images/themes/theme1/bg.png"
412650,"Steve Russell","Russell","","Steve","House","R"," Republican","Okla."," rank-and-file Republican",0.709177012021,0.379213825412,"https://projects.propublica.org/represent/members/R000604-steve-russell",19,106,"4.2%","3.3%","https://twitter.com/RepRussell","x2966758114","Rep. Steve Russell","RepRussell","Fifth District of Oklahoma","Proudly serving the Fifth District of Oklahoma in Congress.","https://t.co/mQXJd4TSrK",TRUE,432,6516,499,40,314,"2015-01-07 21:24:35","en","https://t.co/mQXJd4TSrK","https://russell.house.gov/","http://pbs.twimg.com/profile_images/868147012650381312/G_oG4FPO_normal.jpg","https://pbs.twimg.com/profile_banners/2966758114/1423153352","http://pbs.twimg.com/profile_background_images/594183364363440128/SOLimbzj.png"
412692,"John Rutherford","Rutherford","","John","House","R"," Republican","Fla."," centrist Republican follower ",0.600191470152,0.0952173720513,"https://projects.propublica.org/represent/members/R000609-john-rutherford",11,143,"4.4%","7.8%","https://twitter.com/RepRutherfordFL","x828977216595849216","Rep. John Rutherford","RepRutherfordFL","Washington, DC","Proudly serving NE FL District 4.  Former Sheriff focused on keeping communities safe & protecting your rights.@HouseHomeland @HouseJudiciary @HouseVetAffairs","https://t.co/wj7pQPamPu",TRUE,525,2470,275,66,132,"2017-02-07 14:42:24","en","https://t.co/wj7pQPamPu","https://rutherford.house.gov/","http://pbs.twimg.com/profile_images/884462806459961345/l1PBCb_4_normal.jpg","https://pbs.twimg.com/profile_banners/828977216595849216/1486484687","http://abs.twimg.com/images/themes/theme1/bg.png"
400352,"Tim Ryan","Ryan [OH13]","","Tim","House","D"," Democrat","Ohio"," rank-and-file Democrat",0.347133480844,0.465073066045,"https://projects.propublica.org/represent/members/R000577-tim-ryan",22,477,"5.1%","8.5%","https://twitter.com/RepTimRyan","x13491312","Congressman Tim Ryan","RepTimRyan","Warren, OH","Congressman for Ohio’s 13th District","https://t.co/0WxOy7ihZ8",TRUE,5577,52896,2360,1366,1706,"2008-02-14 21:57:32","en","https://t.co/0WxOy7ihZ8","http://timryan.house.gov","http://pbs.twimg.com/profile_images/649293579437780992/4QH_GYMq_normal.png","https://pbs.twimg.com/profile_banners/13491312/1435589954","http://pbs.twimg.com/profile_background_images/441320622895816704/es-oUckd.jpeg"
400351,"Paul D. Ryan","Ryan [WI1]","D.","Paul","House","R"," Republican","Wis."," centrist Republican follower ",0.592597433585,0.24761725835,"https://projects.propublica.org/represent/members/R000570-paul-d-ryan",2,2,"13.6%","97.2%","https://twitter.com/SpeakerRyan","x18916432","Paul Ryan","SpeakerRyan","Janesville, WI","Office of the 54th Speaker of the House, Paul Ryan.","https://t.co/VgAmH7pt35",TRUE,13842,3480476,267,417,12933,"2009-01-12 21:31:25","en","https://t.co/VgAmH7pt35","http://www.speaker.gov","http://pbs.twimg.com/profile_images/949025012455038976/RHY5aj1F_normal.jpg","https://pbs.twimg.com/profile_banners/18916432/1472140990","http://abs.twimg.com/images/themes/theme1/bg.png"
